,"age;""job"";""marital"";""education"";""default"";""housing"";""loan"";""contact"";""month"";""day_of_week"";""duration"";""campaign"";""pdays"";""previous"";""poutcome"";""emp.var.rate"";""cons.price.idx"";""cons.conf.idx"";""euribor3m"";""nr.employed"";""y"""
37365,"69;""blue-collar"";""married"";""unknown"";""no"";""yes"";""no"";""cellular"";""aug"";""tue"";400;3;999;0;""nonexistent"";-2.9;92.201;-31.4;0.883;5076.2;""no"""
37367,"59;""admin."";""divorced"";""professional.course"";""no"";""unknown"";""unknown"";""cellular"";""aug"";""tue"";203;1;4;1;""success"";-2.9;92.201;-31.4;0.883;5076.2;""yes"""
37368,"34;""admin."";""divorced"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""tue"";267;2;999;0;""nonexistent"";-2.9;92.201;-31.4;0.883;5076.2;""yes"""
37372,"59;""blue-collar"";""married"";""basic.4y"";""no"";""no"";""no"";""cellular"";""aug"";""tue"";163;3;999;0;""nonexistent"";-2.9;92.201;-31.4;0.883;5076.2;""no"""
37375,"35;""technician"";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""tue"";113;3;999;0;""nonexistent"";-2.9;92.201;-31.4;0.883;5076.2;""no"""
37379,"42;""management"";""divorced"";""unknown"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";266;2;999;0;""nonexistent"";-2.9;92.201;-31.4;0.879;5076.2;""no"""
37382,"27;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";1117;2;999;0;""nonexistent"";-2.9;92.201;-31.4;0.879;5076.2;""no"""
37387,"66;""retired"";""unknown"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";340;2;999;0;""nonexistent"";-2.9;92.201;-31.4;0.879;5076.2;""no"""
37388,"42;""management"";""divorced"";""unknown"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";137;2;4;1;""success"";-2.9;92.201;-31.4;0.879;5076.2;""yes"""
37389,"31;""blue-collar"";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";174;2;999;0;""nonexistent"";-2.9;92.201;-31.4;0.879;5076.2;""no"""
37390,"48;""admin."";""married"";""high.school"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";74;2;999;0;""nonexistent"";-2.9;92.201;-31.4;0.879;5076.2;""no"""
37392,"26;""student"";""single"";""basic.9y"";""no"";""no"";""no"";""telephone"";""aug"";""wed"";127;1;999;0;""nonexistent"";-2.9;92.201;-31.4;0.879;5076.2;""no"""
37393,"26;""student"";""single"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";182;1;4;1;""success"";-2.9;92.201;-31.4;0.879;5076.2;""yes"""
37394,"49;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";668;2;15;1;""success"";-2.9;92.201;-31.4;0.879;5076.2;""yes"""
37398,"25;""self-employed"";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";169;2;999;1;""failure"";-2.9;92.201;-31.4;0.879;5076.2;""no"""
37402,"45;""blue-collar"";""single"";""basic.9y"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";150;1;3;2;""success"";-2.9;92.201;-31.4;0.879;5076.2;""no"""
37414,"32;""technician"";""single"";""professional.course"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";313;2;999;1;""failure"";-2.9;92.201;-31.4;0.879;5076.2;""yes"""
37415,"29;""services"";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";90;2;4;1;""success"";-2.9;92.201;-31.4;0.879;5076.2;""no"""
37417,"38;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";236;1;4;1;""success"";-2.9;92.201;-31.4;0.879;5076.2;""no"""
37419,"20;""student"";""single"";""basic.4y"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";267;1;999;0;""nonexistent"";-2.9;92.201;-31.4;0.879;5076.2;""yes"""
37425,"66;""retired"";""unknown"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";810;3;999;2;""failure"";-2.9;92.201;-31.4;0.879;5076.2;""yes"""
37440,"44;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";96;2;4;1;""success"";-2.9;92.201;-31.4;0.879;5076.2;""no"""
37442,"66;""retired"";""married"";""basic.6y"";""unknown"";""yes"";""no"";""cellular"";""aug"";""wed"";124;1;1;1;""success"";-2.9;92.201;-31.4;0.879;5076.2;""no"""
37446,"42;""technician"";""married"";""professional.course"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";246;1;999;0;""nonexistent"";-2.9;92.201;-31.4;0.879;5076.2;""no"""
37447,"42;""technician"";""married"";""professional.course"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";96;1;999;1;""failure"";-2.9;92.201;-31.4;0.879;5076.2;""no"""
37448,"44;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";120;1;999;1;""failure"";-2.9;92.201;-31.4;0.879;5076.2;""no"""
37464,"30;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""aug"";""thu"";181;1;999;0;""nonexistent"";-2.9;92.201;-31.4;0.873;5076.2;""no"""
37473,"39;""admin."";""married"";""high.school"";""no"";""no"";""no"";""cellular"";""aug"";""thu"";315;2;4;1;""success"";-2.9;92.201;-31.4;0.873;5076.2;""yes"""
37480,"46;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";399;1;999;1;""failure"";-2.9;92.201;-31.4;0.873;5076.2;""yes"""
37487,"33;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";72;3;999;0;""nonexistent"";-2.9;92.201;-31.4;0.873;5076.2;""no"""
37493,"81;""retired"";""married"";""basic.6y"";""no"";""no"";""no"";""cellular"";""aug"";""thu"";189;2;4;1;""success"";-2.9;92.201;-31.4;0.873;5076.2;""no"""
37495,"22;""student"";""single"";""basic.6y"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";293;2;4;2;""success"";-2.9;92.201;-31.4;0.873;5076.2;""yes"""
37498,"36;""services"";""married"";""high.school"";""no"";""yes"";""yes"";""cellular"";""aug"";""thu"";227;2;999;1;""failure"";-2.9;92.201;-31.4;0.873;5076.2;""yes"""
37501,"24;""technician"";""single"";""professional.course"";""no"";""no"";""no"";""cellular"";""aug"";""thu"";129;1;999;0;""nonexistent"";-2.9;92.201;-31.4;0.873;5076.2;""no"""
37509,"74;""retired"";""married"";""professional.course"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";204;3;999;1;""failure"";-2.9;92.201;-31.4;0.873;5076.2;""yes"""
37510,"41;""blue-collar"";""married"";""basic.9y"";""no"";""no"";""no"";""cellular"";""aug"";""thu"";726;1;999;0;""nonexistent"";-2.9;92.201;-31.4;0.873;5076.2;""no"""
37513,"48;""self-employed"";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""thu"";135;1;4;3;""success"";-2.9;92.201;-31.4;0.873;5076.2;""no"""
37515,"25;""admin."";""single"";""university.degree"";""no"";""no"";""yes"";""cellular"";""aug"";""thu"";99;1;999;0;""nonexistent"";-2.9;92.201;-31.4;0.873;5076.2;""no"""
37516,"21;""student"";""single"";""high.school"";""no"";""no"";""no"";""cellular"";""aug"";""thu"";185;2;4;2;""success"";-2.9;92.201;-31.4;0.873;5076.2;""no"""
37518,"44;""unemployed"";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";143;1;3;1;""success"";-2.9;92.201;-31.4;0.873;5076.2;""no"""
37522,"33;""services"";""married"";""high.school"";""no"";""no"";""no"";""cellular"";""aug"";""thu"";738;1;999;0;""nonexistent"";-2.9;92.201;-31.4;0.873;5076.2;""yes"""
37532,"72;""retired"";""divorced"";""basic.4y"";""no"";""yes"";""yes"";""cellular"";""aug"";""thu"";238;2;999;1;""failure"";-2.9;92.201;-31.4;0.873;5076.2;""no"""
37533,"31;""technician"";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""thu"";158;1;999;0;""nonexistent"";-2.9;92.201;-31.4;0.873;5076.2;""no"""
37543,"39;""technician"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""fri"";156;2;999;0;""nonexistent"";-2.9;92.201;-31.4;0.869;5076.2;""yes"""
37544,"62;""retired"";""married"";""unknown"";""no"";""no"";""no"";""cellular"";""aug"";""fri"";172;4;999;0;""nonexistent"";-2.9;92.201;-31.4;0.869;5076.2;""yes"""
37550,"35;""technician"";""married"";""professional.course"";""no"";""yes"";""no"";""cellular"";""aug"";""fri"";225;1;999;0;""nonexistent"";-2.9;92.201;-31.4;0.869;5076.2;""yes"""
37553,"33;""blue-collar"";""single"";""basic.9y"";""no"";""no"";""no"";""cellular"";""aug"";""fri"";257;1;999;1;""failure"";-2.9;92.201;-31.4;0.869;5076.2;""no"""
37558,"17;""student"";""single"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""aug"";""fri"";92;3;4;2;""success"";-2.9;92.201;-31.4;0.869;5076.2;""no"""
37559,"54;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""fri"";326;3;999;0;""nonexistent"";-2.9;92.201;-31.4;0.869;5076.2;""yes"""
37563,"20;""student"";""single"";""high.school"";""no"";""no"";""no"";""cellular"";""aug"";""fri"";190;2;999;1;""failure"";-2.9;92.201;-31.4;0.869;5076.2;""no"""
37569,"25;""services"";""single"";""high.school"";""no"";""no"";""no"";""cellular"";""aug"";""fri"";553;1;999;0;""nonexistent"";-2.9;92.201;-31.4;0.869;5076.2;""no"""
37575,"35;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""fri"";201;1;999;0;""nonexistent"";-2.9;92.201;-31.4;0.869;5076.2;""yes"""
37578,"28;""unemployed"";""married"";""professional.course"";""no"";""yes"";""no"";""cellular"";""aug"";""fri"";190;3;999;1;""failure"";-2.9;92.201;-31.4;0.869;5076.2;""yes"""
37579,"17;""student"";""single"";""basic.9y"";""no"";""unknown"";""unknown"";""cellular"";""aug"";""fri"";498;2;999;1;""failure"";-2.9;92.201;-31.4;0.869;5076.2;""yes"""
37582,"29;""blue-collar"";""single"";""basic.6y"";""no"";""no"";""no"";""cellular"";""aug"";""fri"";260;3;999;0;""nonexistent"";-2.9;92.201;-31.4;0.869;5076.2;""yes"""
37586,"70;""retired"";""married"";""professional.course"";""no"";""no"";""no"";""cellular"";""aug"";""fri"";70;3;999;0;""nonexistent"";-2.9;92.201;-31.4;0.869;5076.2;""no"""
37588,"31;""entrepreneur"";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""fri"";211;3;999;0;""nonexistent"";-2.9;92.201;-31.4;0.869;5076.2;""yes"""
37589,"35;""technician"";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""fri"";224;3;999;0;""nonexistent"";-2.9;92.201;-31.4;0.869;5076.2;""no"""
37597,"76;""retired"";""married"";""professional.course"";""no"";""no"";""no"";""cellular"";""aug"";""mon"";308;1;15;1;""success"";-2.9;92.201;-31.4;0.861;5076.2;""yes"""
37598,"66;""retired"";""married"";""unknown"";""no"";""no"";""no"";""cellular"";""aug"";""mon"";43;1;999;2;""failure"";-2.9;92.201;-31.4;0.861;5076.2;""no"""
37605,"60;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""mon"";133;1;999;0;""nonexistent"";-2.9;92.201;-31.4;0.861;5076.2;""no"""
37607,"23;""student"";""single"";""high.school"";""no"";""no"";""no"";""cellular"";""aug"";""mon"";123;1;999;0;""nonexistent"";-2.9;92.201;-31.4;0.861;5076.2;""no"""
37611,"33;""unemployed"";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""mon"";156;1;999;0;""nonexistent"";-2.9;92.201;-31.4;0.861;5076.2;""no"""
37613,"34;""technician"";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""mon"";220;1;999;0;""nonexistent"";-2.9;92.201;-31.4;0.861;5076.2;""yes"""
37616,"34;""technician"";""single"";""professional.course"";""no"";""no"";""no"";""cellular"";""aug"";""mon"";237;1;999;1;""failure"";-2.9;92.201;-31.4;0.861;5076.2;""no"""
37619,"43;""management"";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""aug"";""mon"";123;1;999;0;""nonexistent"";-2.9;92.201;-31.4;0.861;5076.2;""no"""
37621,"30;""services"";""single"";""high.school"";""no"";""no"";""no"";""cellular"";""aug"";""mon"";366;2;999;0;""nonexistent"";-2.9;92.201;-31.4;0.861;5076.2;""no"""
37622,"28;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""mon"";343;2;999;1;""failure"";-2.9;92.201;-31.4;0.861;5076.2;""yes"""
37625,"44;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""mon"";207;1;6;1;""success"";-2.9;92.201;-31.4;0.861;5076.2;""yes"""
37631,"28;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""mon"";340;1;999;0;""nonexistent"";-2.9;92.201;-31.4;0.861;5076.2;""yes"""
37633,"41;""admin."";""single"";""high.school"";""no"";""yes"";""no"";""cellular"";""aug"";""mon"";606;1;6;1;""success"";-2.9;92.201;-31.4;0.861;5076.2;""yes"""
37638,"29;""unemployed"";""single"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""tue"";33;2;999;0;""nonexistent"";-2.9;92.201;-31.4;0.859;5076.2;""no"""
37641,"65;""housemaid"";""divorced"";""basic.4y"";""no"";""yes"";""no"";""cellular"";""aug"";""tue"";212;1;999;0;""nonexistent"";-2.9;92.201;-31.4;0.859;5076.2;""no"""
37643,"61;""retired"";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""aug"";""tue"";249;2;3;1;""success"";-2.9;92.201;-31.4;0.859;5076.2;""yes"""
37658,"37;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""tue"";148;1;999;2;""failure"";-2.9;92.201;-31.4;0.859;5076.2;""yes"""
37669,"65;""retired"";""married"";""basic.4y"";""no"";""yes"";""no"";""cellular"";""aug"";""tue"";197;2;999;1;""failure"";-2.9;92.201;-31.4;0.859;5076.2;""no"""
37681,"38;""technician"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";238;4;999;0;""nonexistent"";-2.9;92.201;-31.4;0.854;5076.2;""yes"""
37690,"74;""retired"";""married"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""aug"";""wed"";232;3;999;0;""nonexistent"";-2.9;92.201;-31.4;0.854;5076.2;""yes"""
37693,"64;""retired"";""married"";""basic.4y"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";145;1;3;2;""success"";-2.9;92.201;-31.4;0.854;5076.2;""yes"""
37694,"32;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""aug"";""wed"";328;1;999;1;""failure"";-2.9;92.201;-31.4;0.854;5076.2;""no"""
37698,"54;""technician"";""married"";""basic.9y"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";196;2;999;0;""nonexistent"";-2.9;92.201;-31.4;0.854;5076.2;""no"""
37704,"37;""admin."";""divorced"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""thu"";329;3;9;1;""success"";-2.9;92.201;-31.4;0.851;5076.2;""yes"""
37705,"25;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""telephone"";""aug"";""thu"";84;1;999;0;""nonexistent"";-2.9;92.201;-31.4;0.851;5076.2;""no"""
37707,"36;""technician"";""single"";""professional.course"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";474;1;999;0;""nonexistent"";-2.9;92.201;-31.4;0.851;5076.2;""yes"""
37714,"38;""services"";""single"";""high.school"";""no"";""yes"";""no"";""cellular"";""aug"";""thu"";83;5;999;0;""nonexistent"";-2.9;92.201;-31.4;0.851;5076.2;""no"""
37715,"74;""retired"";""married"";""basic.9y"";""no"";""no"";""no"";""cellular"";""aug"";""thu"";188;2;999;1;""failure"";-2.9;92.201;-31.4;0.851;5076.2;""no"""
37730,"51;""management"";""married"";""high.school"";""no"";""yes"";""yes"";""cellular"";""aug"";""fri"";228;4;999;0;""nonexistent"";-2.9;92.201;-31.4;0.849;5076.2;""yes"""
37731,"53;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""fri"";139;1;999;0;""nonexistent"";-2.9;92.201;-31.4;0.849;5076.2;""no"""
37734,"64;""retired"";""married"";""university.degree"";""no"";""yes"";""yes"";""cellular"";""aug"";""fri"";146;1;999;1;""failure"";-2.9;92.201;-31.4;0.849;5076.2;""no"""
37735,"76;""retired"";""married"";""basic.4y"";""no"";""yes"";""no"";""cellular"";""aug"";""fri"";406;1;999;0;""nonexistent"";-2.9;92.201;-31.4;0.849;5076.2;""no"""
37753,"54;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""fri"";91;2;3;1;""success"";-2.9;92.201;-31.4;0.849;5076.2;""yes"""
37755,"62;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""fri"";116;1;999;0;""nonexistent"";-2.9;92.201;-31.4;0.849;5076.2;""yes"""
37758,"36;""admin."";""single"";""high.school"";""no"";""yes"";""no"";""cellular"";""aug"";""fri"";159;1;3;2;""success"";-2.9;92.201;-31.4;0.849;5076.2;""yes"""
37759,"64;""retired"";""married"";""unknown"";""no"";""yes"";""no"";""cellular"";""aug"";""fri"";171;3;999;1;""failure"";-2.9;92.201;-31.4;0.849;5076.2;""no"""
37766,"34;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""cellular"";""aug"";""mon"";62;2;999;0;""nonexistent"";-2.9;92.201;-31.4;0.843;5076.2;""no"""
37769,"74;""retired"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""cellular"";""aug"";""mon"";467;2;6;1;""success"";-2.9;92.201;-31.4;0.843;5076.2;""yes"""
37773,"69;""housemaid"";""married"";""basic.4y"";""no"";""no"";""no"";""telephone"";""aug"";""mon"";420;4;999;0;""nonexistent"";-2.9;92.201;-31.4;0.843;5076.2;""no"""
37774,"58;""retired"";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""aug"";""mon"";100;1;999;0;""nonexistent"";-2.9;92.201;-31.4;0.843;5076.2;""no"""
37788,"63;""housemaid"";""married"";""basic.4y"";""no"";""no"";""no"";""cellular"";""aug"";""tue"";511;1;999;1;""failure"";-2.9;92.201;-31.4;0.838;5076.2;""yes"""
37791,"51;""admin."";""divorced"";""high.school"";""no"";""yes"";""no"";""cellular"";""aug"";""tue"";133;1;999;1;""failure"";-2.9;92.201;-31.4;0.838;5076.2;""no"""
37792,"51;""admin."";""divorced"";""high.school"";""no"";""no"";""no"";""cellular"";""aug"";""tue"";83;1;6;2;""failure"";-2.9;92.201;-31.4;0.838;5076.2;""no"""
37804,"58;""retired"";""married"";""high.school"";""no"";""no"";""no"";""cellular"";""aug"";""tue"";360;5;999;0;""nonexistent"";-2.9;92.201;-31.4;0.838;5076.2;""no"""
37808,"43;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""cellular"";""aug"";""tue"";291;2;3;2;""success"";-2.9;92.201;-31.4;0.838;5076.2;""yes"""
37813,"42;""retired"";""divorced"";""illiterate"";""no"";""no"";""no"";""telephone"";""aug"";""wed"";128;3;999;0;""nonexistent"";-2.9;92.201;-31.4;0.834;5076.2;""yes"""
37814,"59;""technician"";""married"";""professional.course"";""no"";""yes"";""no"";""telephone"";""aug"";""wed"";240;3;999;1;""failure"";-2.9;92.201;-31.4;0.834;5076.2;""no"""
37815,"57;""retired"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""wed"";187;1;999;1;""failure"";-2.9;92.201;-31.4;0.834;5076.2;""no"""
37822,"42;""retired"";""divorced"";""illiterate"";""no"";""no"";""no"";""cellular"";""aug"";""wed"";146;4;999;0;""nonexistent"";-2.9;92.201;-31.4;0.834;5076.2;""no"""
37823,"28;""student"";""single"";""unknown"";""no"";""no"";""no"";""cellular"";""aug"";""thu"";700;4;999;1;""failure"";-2.9;92.201;-31.4;0.829;5076.2;""yes"""
37828,"46;""housemaid"";""married"";""basic.4y"";""no"";""unknown"";""unknown"";""cellular"";""aug"";""thu"";154;2;999;0;""nonexistent"";-2.9;92.201;-31.4;0.829;5076.2;""no"""
37831,"50;""admin."";""married"";""university.degree"";""no"";""no"";""yes"";""cellular"";""aug"";""thu"";460;1;15;2;""failure"";-2.9;92.201;-31.4;0.829;5076.2;""yes"""
37839,"48;""management"";""married"";""university.degree"";""unknown"";""yes"";""no"";""cellular"";""aug"";""fri"";207;3;999;1;""failure"";-2.9;92.201;-31.4;0.825;5076.2;""no"""
37845,"25;""student"";""single"";""unknown"";""unknown"";""yes"";""no"";""cellular"";""aug"";""fri"";121;1;15;2;""failure"";-2.9;92.201;-31.4;0.825;5076.2;""no"""
37846,"25;""student"";""single"";""unknown"";""unknown"";""yes"";""no"";""cellular"";""aug"";""fri"";90;1;999;2;""failure"";-2.9;92.201;-31.4;0.825;5076.2;""no"""
37851,"43;""technician"";""single"";""professional.course"";""no"";""no"";""no"";""cellular"";""aug"";""fri"";255;1;999;0;""nonexistent"";-2.9;92.201;-31.4;0.825;5076.2;""no"""
37852,"26;""student"";""single"";""high.school"";""no"";""no"";""no"";""cellular"";""aug"";""fri"";133;1;999;0;""nonexistent"";-2.9;92.201;-31.4;0.825;5076.2;""no"""
37853,"55;""entrepreneur"";""divorced"";""basic.9y"";""no"";""yes"";""no"";""cellular"";""aug"";""fri"";622;1;999;0;""nonexistent"";-2.9;92.201;-31.4;0.825;5076.2;""yes"""
37854,"26;""student"";""single"";""university.degree"";""no"";""no"";""yes"";""cellular"";""aug"";""fri"";173;1;999;0;""nonexistent"";-2.9;92.201;-31.4;0.825;5076.2;""yes"""
37857,"34;""technician"";""married"";""university.degree"";""no"";""yes"";""no"";""cellular"";""aug"";""fri"";94;3;999;0;""nonexistent"";-2.9;92.201;-31.4;0.825;5076.2;""no"""
